Date,Value
7/8/2022,1741.82
7/7/2022,1739.61
7/6/2022,1738.30
7/5/2022,1764.35
7/4/2022,1809.12
7/1/2022,1810.18
6/30/2022,1806.89
6/29/2022,1817.11
6/28/2022,1819.69
6/27/2022,1822.73
6/24/2022,1826.18
6/23/2022,1822.43
6/22/2022,1837.39
6/21/2022,1832.56
6/20/2022,1838.29
6/17/2022,1839.35
6/16/2022,1856.71
6/15/2022,1833.38
6/14/2022,1808.10
6/13/2022,1818.77
6/10/2022,1870.96
6/9/2022,1847.61
6/8/2022,1853.26
6/7/2022,1851.97
6/6/2022,1841.00
6/3/2022,1850.77
6/2/2022,1868.13
6/1/2022,1845.55
5/31/2022,1837.09
5/30/2022,1856.21
5/27/2022,1852.73
5/26/2022,1850.02
5/25/2022,1852.83
5/24/2022,1865.90
5/23/2022,1853.22
5/20/2022,1845.68
5/19/2022,1841.72
5/18/2022,1815.61
5/17/2022,1814.67
5/16/2022,1823.79
5/13/2022,1811.15
5/12/2022,1821.72
5/11/2022,1852.12
5/10/2022,1838.14
5/9/2022,1853.92
5/6/2022,1882.96
5/5/2022,1876.84
5/4/2022,1880.92
5/3/2022,1867.79
5/2/2022,1862.77
4/29/2022,1896.40
4/28/2022,1894.34
4/27/2022,1886.12
4/26/2022,1905.56
4/25/2022,1897.69
4/22/2022,1929.73
4/21/2022,1951.49
4/20/2022,1957.41
4/19/2022,1949.84
4/18/2022,1978.50
4/15/2022,1974.54
4/14/2022,1973.52
4/13/2022,1977.72
4/12/2022,1966.59
4/11/2022,1953.43
4/8/2022,1945.85
4/7/2022,1932.17
4/6/2022,1925.48
4/5/2022,1923.76
4/4/2022,1932.44
4/1/2022,1924.30
3/31/2022,1937.23
3/30/2022,1933.06
3/29/2022,1919.19
3/28/2022,1923.20
3/25/2022,1957.40
3/24/2022,1957.48
3/23/2022,1943.38
3/22/2022,1921.44
3/21/2022,1935.95
3/18/2022,1921.09
3/17/2022,1942.64
3/16/2022,1927.93
3/15/2022,1917.84
3/14/2022,1951.11
3/11/2022,1985.29
3/10/2022,1995.86
3/9/2022,1991.49
3/8/2022,2052.41
3/7/2022,1998.11
3/4/2022,1968.45
3/3/2022,1935.21
3/2/2022,1926.11
3/1/2022,1943.22
2/28/2022,1907.90
2/25/2022,1887.56
2/24/2022,1903.14
2/23/2022,1907.55
2/22/2022,1898.13
2/21/2022,1905.63
2/18/2022,1897.87
2/17/2022,1897.27
2/16/2022,1868.37
2/15/2022,1853.06
2/14/2022,1870.29
2/11/2022,1859.96
2/10/2022,1826.57
2/9/2022,1832.43
2/8/2022,1825.48
2/7/2022,1820.31
2/4/2022,1807.49
2/3/2022,1804.40
2/2/2022,1806.50
2/1/2022,1800.65
1/31/2022,1796.47
1/28/2022,1791.03
1/27/2022,1796.51
1/26/2022,1818.12
1/25/2022,1847.56
1/24/2022,1843.06
1/21/2022,1833.24
1/20/2022,1838.36
1/19/2022,1839.96
1/18/2022,1813.54
1/17/2022,1818.99
1/14/2022,1817.22
1/13/2022,1822.09
1/12/2022,1825.32
1/11/2022,1822.01
